com.samsung.health.exercise.distance,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.mean_heart_rate,sleep_duration,physical_recovery,temperature_2m,relative_humidity_2m,sleep_score,mental_recovery,weather_impact,distancia_velocidade,physical_effort,distance_speed_ratio
-1.0611868356553595,-1.8423618891666231,-1.0766646164786788,0.5342487647263376,-0.07179581586177393,0.1706559442494954,-0.9976665008856549,-0.09628744357938918,1.0497227321011906,-0.1009937676771722,-0.9608588075107122,-1.7896197412405954,-0.12563466308483517
-0.1947582335508509,-1.8033723203363674,0.6014886125579214,0.5342487647263376,-0.07179581586177393,0.1706559442494954,-0.9976665008856549,-0.09628744357938918,1.0497227321011906,-0.1009938561555512,-0.8861024962884515,-1.7916634341844535,0.03724137916333684
-1.078157162109214,-0.33476955115882023,-2.4300139947340016,0.5342487647263376,-0.07179581586177393,0.1706559442494954,-0.9976665008856549,-0.09628744357938918,1.0497227321011906,-0.10099422235166192,-0.8423624205266028,0.3202978516499967,-0.17621446607924343
-1.2344885789874012,-0.21644473905476455,-1.7262723180412338,1.0456811035618645,1.0589882839611635,1.1247258122852277,0.13688468263587514,0.7011043895609544,-0.03765821460452698,-0.10099421961327658,-0.9367075178603762,0.23032025411138177,-0.18045852706880733
-1.2005248627985055,0.22328971833466568,0.6556225876881343,1.0456811035618645,1.0589882839611635,1.1247258122852277,0.13688468263587514,0.7011043895609544,-0.03765821460452698,-0.10099423110883957,-0.8989750624334322,0.06263941569380269,-0.18007399620059084
-1.2948870639148125,-2.0284661302002025,-4.757774925333157,1.0456811035618645,1.0589882839611635,2.6220847853332945,-3.266768867928715,0.7011043895609544,-0.03765821460452698,9.692670032810897,-0.9767858830598322,-1.9989529761274416,-0.017289809755417083
-0.4858611478973223,0.1852102904810326,0.38495271203706977,0.23203874632352622,-0.01794895396544358,0.6079383756706794,0.6411296530898885,0.04869288971885513,-0.5813486879573858,-0.10099422944118312,-0.32094693199691665,0.08845634426422891,-0.1655626898360953
-0.4858611478973223,0.1852102904810326,0.38495271203706977,-1.945423181142884,-2.4410577393003097,0.6079383756706794,0.6411296530898885,-1.1836399433162215,1.1273927997230275,-0.10099422944118312,-0.32094693199691665,0.08845634426422891,-0.1655626898360953
-1.2462872680994834,-0.22815255449333074,0.060148861255792295,0.23203874632352622,-0.01794895396544358,1.1247258122852277,-0.11523780259113153,0.04869288971885513,-0.5813486879573858,-0.10099422025349741,-0.944745091666273,-0.23806296177942105,-0.18074272995977453
-1.2462872680994834,-0.22815255449333074,0.060148861255792295,-1.945423181142884,-2.4410577393003097,1.1247258122852277,-0.11523780259113153,-1.1836399433162215,1.1273927997230275,-0.10099422025349741,-0.944745091666273,-0.23806296177942105,-0.18074272995977453
-0.5339602277395306,0.20331219052598326,0.33081873690685687,0.8907016069450382,-0.2871832634470954,0.157405507579603,0.13688468263587514,-0.24126777687763348,-1.0473690936884075,-0.10099423219090131,-0.3548944289000356,0.11820330263795031,-0.16666221068311732
-0.8371683300664795,0.11697441408075357,-0.10225306413484644,0.3870182429403526,-0.2871832634470954,0.024895840493992245,0.6411296530898885,-0.16877761022851132,-0.5813486879573858,-0.10099422882584956,-0.6171725337692475,0.139350524554917,-0.17238518085876794
-0.71781220835734,0.0034858308323694916,-0.372922939785911,0.9449444307609274,0.7359071125831814,0.09115067403679764,0.8932521383168951,1.0635552228065652,1.4380730702103754,-0.10099422503291948,-0.5473817491018055,0.09242223333600574,-0.16921637611374185
-0.7731373783522465,0.012354752659520303,-0.3187889646556981,0.2165407966618436,-0.5564175729287472,0.6344397790491331,0.2629459252493785,-0.24126777687763348,0.11768192063914695,-0.10099422659633063,-0.5868549230565213,0.08791088850035719,-0.17048754511411868
-0.1427474998337779,0.2568277692507736,0.4932206622974956,1.1154218770394364,0.3589790793088689,0.5416835421278741,0.2629459252493785,-0.09628744357938918,-0.34833848509187487,-0.10099423228757916,-0.01258442456409161,0.13048652501135014,-0.15934276679299292
-0.9450880989495404,-1.7950811981101882,0.22255078664643105,1.1154218770394364,0.3589790793088689,0.5416835421278741,0.2629459252493785,-0.09628744357938918,-0.34833848509187487,-0.10099382617656914,-0.9468899600124966,-1.7748544936027084,-0.11473382166359791
-0.8365996381067047,0.18502177714258528,-0.21052101439527227,0.4025161926020352,-0.07179581586177393,-0.014857059631690608,0.3890071678628818,-0.8211891100706107,-0.5813486879573858,-0.10099423124676704,-0.6053056335300692,0.2354551679838762,-0.17266780675533536
-0.015140792744512556,0.2210455923014336,0.38495271203706977,-1.7284518858793272,-1.3641205013737026,0.3296678097715631,0.2629459252493785,0.04869288971885513,0.7390424616138427,-0.1009942318803318,0.07743779631487986,0.12224761670138742,-0.15643899925881455
-0.015140792744512556,0.2210455923014336,0.38495271203706977,-0.9225585034718301,-1.0410393299957204,0.3296678097715631,0.2629459252493785,-1.908541609807443,-2.989120784234332,-0.1009942318803318,0.07743779631487986,0.12224761670138742,-0.15643899925881455
-0.7121410688993515,-1.8325491569211572,-0.5894588403067627,-1.7284518858793272,-1.3641205013737026,0.3296678097715631,0.2629459252493785,0.04869288971885513,0.7390424616138427,-0.10099374343679247,-0.934976669967112,-1.7918931978444765,-0.048552915123964306
-0.7121410688993515,-1.8325491569211572,-0.5894588403067627,-0.9225585034718301,-1.0410393299957204,0.3296678097715631,0.2629459252493785,-1.908541609807443,-2.989120784234332,-0.10099374343679247,-0.934976669967112,-1.7918931978444765,-0.048552915123964306
-1.0816275789992804,-0.1531774594999246,-1.1849325667391046,0.08480822453754118,-0.17948953965443465,0.28991517466521377,0.5150684104763852,0.6286142229118323,0.35069212350465784,-0.10099422167290338,-0.8303332719282928,0.14097419838498795,-0.1768531913677794
-0.12425499682163606,0.2705720084674871,0.6014886125579214,0.9139485314375622,0.7359071125831814,0.5019301119635223,0.010823440022371806,0.19367322301709944,-0.11532828222636395,-0.1009942334249174,0.008783550368833732,0.11823790958448457,-0.15911719457035647
-1.0740792098384282,0.1184261977644984,-1.1307985916088918,0.9139485314375622,0.7359071125831814,1.5355060452699547,-1.6279727139531714,0.19367322301709944,-0.11532828222636395,-0.100994234135414,-0.8031876044282389,0.4332813538439322,-0.17734073729098906
-0.13603305036634133,0.3101595430286989,0.5473546374277085,0.44901004158708313,0.7359071125831814,0.5549345088364354,0.7671908957033918,-0.8936792767197328,-0.4260085527137118,-0.10099423174616945,0.01566740663592272,0.16736269761921704,-0.1597296316813078
-1.1509503398888348,0.2243770902774534,-1.022530641348466,0.44901004158708313,0.7359071125831814,0.5549345088364354,0.7671908957033918,-0.8936792767197328,-0.4260085527137118,-0.10099422996671135,-0.8580387271270873,0.5171117375802771,-0.17908799266876413
-1.2948870639148125,-2.0284661302002025,-5.244980701505074,0.813211858636625,0.7897539744795118,0.7536990094648515,-1.8800951991801782,0.04869288971885513,-0.5813486879573858,10.102128210447493,-0.9767858830598322,-1.9989529761274416,-0.017289809755417083
-1.2389737802496588,-0.9465920785418426,-2.5924159201246404,0.5032528654029723,-0.17948953965443465,0.3959226433143685,0.2629459252493785,-0.16877761022851132,-0.5036786203355488,-0.10099418137504819,-0.9546339140031789,-0.47781491852589497,-0.1796355627274514
-0.6501372582156922,-2.0261823826076175,0.006014886125579383,-0.00043049860171330865,-0.07179581586177393,-0.34613122734571755,0.8932521383168951,0.6286142229118323,1.3604030025885385,-0.10094739063551805,-0.9762466705543393,-1.9967052775527332,12.479786486818425
0.7131545351946013,0.2616135383626949,0.4932206622974956,1.1929116253478496,1.5436100410281368,-0.04135899304881314,0.7671908957033918,0.12118305636797728,-2.6784405137469838,-0.10099423166028834,0.7072212625971991,0.13494591021020944,-0.1426280991159169
0.8343599678978001,0.2871934302913138,0.4932206622974956,0.9216975062684035,1.4897631791318064,-2.055505932750097,0.7671908957033918,0.48363388961358805,-0.1929983498482009,-0.10099423519983956,0.8288134901379607,0.15878128312252854,-0.1407150486788806
-0.22345016920334998,-2.00570301132632,0.38495271203706977,0.44126106675624177,0.3589790793088689,-0.6906563617683057,0.010823440022371806,0.12118305636797728,-0.1929983498482009,-0.10098991015862964,-0.9678544942296411,-1.9774882552429396,1.9290313488829012
0.14147527357778786,-1.7968537742845707,0.276684761776644,1.3633890716263586,1.0589882839611635,-0.915922795813844,0.5150684104763852,0.2661633896662216,-0.03765821460452698,-0.10099383663103559,-0.8549580928955699,-1.7779043956895229,0.09617959293101562
-0.7969502161769662,0.26184105139745634,0.060148861255792295,1.3633890716263586,1.0589882839611635,-0.915922795813844,0.5150684104763852,0.2661633896662216,-0.03765821460452698,-0.10099423379597658,-0.5591588201597468,0.24120068392668237,-0.17220284210507483
-0.16224507636287494,0.22930606556353925,0.33081873690685687,0.44901004158708313,-0.07179581586177393,-0.21362156026010676,0.3890071678628818,0.3386535563153437,-0.2706684174700379,-0.10099423247909091,-0.04031687132802472,0.142862156626324,-0.15945445114169327
-0.7029612760588039,0.10894847202199431,-0.048119089004633527,0.6814792865123226,1.274375731546485,-0.7569111953111111,0.7671908957033918,-0.24126777687763348,-2.290090175637799,-0.10099422947954989,-0.5134705572351983,0.11795314168771232,-0.16953322512580668
-0.8104822929487249,-1.801617778190121,-0.26465498952548516,0.5962405633730682,0.7897539744795118,-0.3991353591992961,-0.6194827730451449,-0.02379727693026702,-0.6590187555792227,-0.1009938559713947,-0.9365452620896031,-1.7684832526669978,-0.08618484858870233
0.7233205867700837,0.2946877682891546,0.7638905379485602,1.2161585498403735,1.0589882839611635,-0.4918918611398896,0.6411296530898885,0.3386535563153437,0.8167125292356797,-0.10099423339710661,0.7401910569252519,0.10355999031066983,-0.142991708434434
-0.31701729404718637,0.28039371330823254,0.006014886125579383,0.08480822453754118,0.4128259412051993,-2.2675211350677396,0.8932521383168951,0.5561240562627102,0.8943825968575166,-0.10099423499260994,-0.14998825083860617,0.2734614519398192,-0.16295867391917235
-0.3371041981034352,-1.7990503722140945,0.33081873690685687,0.4102651674328765,0.30513221741253854,-2.4000308021533505,0.6411296530898885,0.9910650561574431,1.5934132054540493,-0.10099385086520477,-0.896320155576573,-1.7813197963634366,0.00528461134021096
-1.102421554702421,0.30044968469742817,0.7638905379485602,-0.4886159129447163,0.46667280310152964,-2.3205252669213183,0.3890071678628818,-0.7486989434214886,-1.4357194317975923,-0.10099423702785197,-0.812641004683095,0.10877467021965255,-0.17824705469724134
-1.102421554702421,0.30044968469742817,0.7638905379485602,-1.4494887919690398,-1.3102736394773722,-2.3205252669213183,0.3890071678628818,-1.038659610017977,0.7390424616138427,-0.10099423702785197,-0.812641004683095,0.10877467021965255,-0.17824705469724134
-0.3770358417634782,0.15449025634573915,0.11428283638600521,-0.4653689884521924,0.682060250686851,-2.0422549660415354,0.6411296530898885,-0.6037186101232442,-1.0473690936884075,-0.10099423296964925,-0.24305299999523283,0.12302071335212551,-0.1630962171801075
0.6964828175392622,0.31328769179090815,0.6014886125579214,-1.7439498355410097,-0.44872384913608643,-1.618224031367581,0.7671908957033918,-0.3862481101758778,-0.5036786203355488,-0.10099423503323793,0.7309228738770065,0.15757490616937497,-0.1438151618759619
0.6964828175392622,0.31328769179090815,0.6014886125579214,-0.42662411429798575,-0.6102644348250775,-1.618224031367581,0.7671908957033918,-0.8936792767197328,0.11768192063914695,-0.10099423503323793,0.7309228738770065,0.15757490616937497,-0.1438151618759619
0.3785093598255468,0.35593292691574835,0.5473546374277085,-2.3251229478541084,-2.0102828441296667,-3.0493283563863773,0.3890071678628818,-1.038659610017977,0.35069212350465784,-0.10099423905447892,0.4843762588888955,0.20976349740947586,-0.15047810913346224
0.3785093598255468,0.35593292691574835,0.5473546374277085,0.2707836204777328,0.7897539744795118,-3.0493283563863773,0.3890071678628818,0.3386535563153437,-0.2706684174700379,-0.10099423905447892,0.4843762588888955,0.20976349740947586,-0.15047810913346224
-0.42547176689669497,0.19950185800979797,0.38495271203706977,0.813211858636625,0.9512945601685028,-0.18711962684298517,-1.6279727139531714,0.12118305636797728,-1.9017398375286143,-0.10099423843573208,-0.2674419525056657,0.10193272725491537,-0.16445219882136936
0.3971535949507556,0.36126176013602435,0.7638905379485602,1.1464177763628016,1.3820694553391457,-2.1615136664185854,-0.4934215304316415,0.48363388961358805,-0.03765821460452698,-0.10099424054893508,0.5039577717544577,0.16381113474694944,-0.1501983937028403
-1.004301252609673,-0.005121108980134182,-0.21052101439527227,0.9449444307609274,0.08974476982721713,-0.8099147971260212,-0.24129904520463485,-0.16877761022851132,1.1273927997230275,-0.10099423044922788,-0.7614754952212817,0.043515193119744035,-0.175512408773909
-0.15125420902076075,0.17351118112501487,0.5473546374277085,0.619487487865592,0.08974476982721713,-1.5387179660968804,0.13688468263587514,0.19367322301709944,0.11768192063914695,-0.10099423424100637,-0.05459654524629211,0.04078259051937417,-0.15866050358521896
-1.0007355479526008,0.10173699286940154,0.11428283638600521,0.619487487865592,0.08974476982721713,-1.5387179660968804,0.13688468263587514,0.19367322301709944,0.11768192063914695,-0.10099423275047617,-0.7473228438890563,0.07174115604127426,-0.17576044048834913
-1.2381677792650474,0.11989796990307391,-2.863085795775705,0.619487487865592,0.08974476982721713,-1.565220164533337,0.2629459252493785,0.19367322301709944,0.11768192063914695,-0.10099423275125295,-0.9321628316580184,1.1628445780227792,-0.18076937158995385
-1.281344062430913,-0.3200687977502771,-1.2932005169995304,0.45675901641792443,0.1435916317235475,-0.6641544283511837,0.3890071678628818,-0.3137579435267556,-0.2706684174700379,-0.10099421860317989,-0.9683131320469321,-0.020799759561446002,-0.18159789995813141
-0.7036914109868818,0.31552408895493905,0.33081873690685687,0.45675901641792443,0.1435916317235475,-0.6641544283511837,0.3890071678628818,-0.3137579435267556,-0.2706684174700379,-0.10099423483896496,-0.46931905280297664,0.2246521031773095,-0.17064178654298084
-1.2879292361380166,-1.7939876075370087,-2.808951820645492,0.45675901641792443,0.1435916317235475,-0.6641544283511837,0.3890071678628818,-0.3137579435267556,-0.2706684174700379,-0.10099384222836705,-0.976188438821463,-1.657060720121393,-0.18062260523373846
-1.2009011584389115,1.450605008757927,-2.267612069343363,0.6504833871889574,1.3282225934428153,-1.1279382631508212,0.2629459252493785,0.12118305636797728,-2.6784405137469838,-0.10099424980479982,-0.8570438376560446,2.643967574900708,-0.1807418567131904
2.1570870912723357,0.02842031776390069,-0.048119089004633527,0.7124751858356879,0.682060250686851,-2.0422549660415354,0.8932521383168951,-0.16877761022851132,-0.11532828222636395,-0.10099422928489481,1.623364613739502,0.038197654741899977,-0.10668593025197655
-1.205352371707842,0.692191684363298,-3.2420236216871956,0.7124751858356879,0.682060250686851,-1.9892510992072914,0.7671908957033918,-0.16877761022851132,-0.11532828222636395,-0.10099424155774396,-0.8875815601699284,2.285386474986896,-0.18047749343764038
-1.0752432986098774,0.6213995066841206,0.7097565628183472,0.007318476229128009,0.7359071125831814,-0.16061822346453153,-0.4934215304316415,0.3386535563153437,-0.11532828222636395,-0.10099424164870945,-0.7636466656569123,0.4131047678890355,-0.17823597862058937
-1.0752432986098774,0.6213995066841206,0.7097565628183472,-2.3948637213316806,-2.764138910678292,-0.16061822346453153,-0.4934215304316415,-2.0535219431056873,0.35069212350465784,-0.10099424164870945,-0.7636466656569123,0.4131047678890355,-0.17823597862058937
0.9211816899231342,0.5010901519469003,0.43908668716728266,0.8442077579599903,0.3589790793088689,-0.38588412747140133,-0.11523780259113153,-0.5312284434741221,-1.2027092289320815,-0.1009942391143022,1.0760215449658914,0.3721205166516817,-0.1426627853421425
-1.150229915815993,0.25874061995927894,-0.21052101439527227,0.9294464810992448,0.46667280310152964,-0.0016063579424637868,-0.11523780259113153,-0.6037186101232442,-0.11532828222636395,-0.10099423435947974,-0.8556240162241916,0.3098707463196168,-0.17911691721930606
-1.1486931729748515,0.6829478679611012,1.1428283638600505,-0.9768013272877193,-1.5795079489590238,0.27666420795665253,-1.2497889861126614,-0.6762087767723663,-0.34833848509187487,-0.10099424396215645,-0.8316263066559231,0.3600430498947872,-0.17953527763947325
-1.1486931729748515,0.6829478679611012,1.1428283638600505,-1.6897070117251205,-1.741048534648015,0.27666420795665253,-1.2497889861126614,-0.966169443368855,-0.11532828222636395,-0.10099424396215645,-0.8316263066559231,0.3600430498947872,-0.17953527763947325
-0.13999750701655336,0.6671585877212689,0.6556225876881343,0.34052439395530465,0.2512853555162082,-0.8364169955624777,0.2629459252493785,0.04869288971885513,-2.0570799727722884,-0.10099424109530539,0.16325524099898903,0.4690230317013394,-0.16273883233653424
-0.13999750701655336,0.6671585877212689,0.6556225876881343,-2.402612696162522,-2.764138910678292,-0.8364169955624777,0.2629459252493785,-2.0535219431056873,0.35069212350465784,-0.10099424109530539,0.16325524099898903,0.4690230317013394,-0.16273883233653424
0.47189440613370287,0.7263673225697154,1.1969623389902635,0.3172774694627807,0.52051966499786,0.18390744099672554,-0.6194827730451449,-0.16877761022851132,-0.5813486879573858,-0.10099424295176648,0.8055880302503191,0.3846499529046981,-0.15319019307350232
-1.1101829557500194,0.6550730349051919,0.38495271203706977,0.3172774694627807,0.52051966499786,0.18390744099672554,-0.6194827730451449,-0.16877761022851132,-0.5813486879573858,-0.10099424200791034,-0.7952739731877491,0.5315183305837878,-0.1788665561111186
0.1993610747128113,0.7396580459557155,1.1428283638600505,0.6582323620197987,0.5743665268941903,0.18390744099672554,0.13688468263587514,0.19367322301709944,-1.1250391613102446,-0.10099424112627936,0.5379221382125292,0.40938228197628734,-0.15774384046942824
-0.9190897117682049,-1.7624419169608436,0.006014886125579383,0.689228261343164,0.2512853555162082,0.157405507579603,-0.8716052582721515,-0.09628744357938918,0.4283621911264948,-0.10099391784546737,-0.9401762381447288,-1.7371279623311233,-0.11859814930962741
0.5363629532620209,0.7012858982857846,0.33081873690685687,0.9681913552534513,0.682060250686851,-0.915922795813844,-0.4934215304316415,-0.6762087767723663,-1.2027092289320815,-0.10099424368800283,0.8538057479240148,0.5906015476843924,-0.15186671893184375
-1.1588452651959318,0.46943456928795513,-1.618004367780808,0.6814792865123226,1.2205288696501546,-0.2931278905501423,0.3890071678628818,0.3386535563153437,0.6613723939920058,-0.1009942370117419,-0.8523435431974343,1.0268578164788107,-0.1795108574861014
0.43229839390776387,-1.750651660250798,0.7638905379485602,0.8054628838057837,0.5743665268941903,-0.4918918611398896,-1.754033956566675,0.5561240562627102,1.1273927997230275,-0.10099396447512567,-0.8010686045503603,-1.7475238625794438,0.09687328470518289
-0.1558389465491903,0.7176362766621076,0.7097565628183472,-0.7210851578699559,-0.3410301253434257,-0.9556756959395273,0.3890071678628818,-0.5312284434741221,-0.34833848509187487,-0.10099424159803311,0.1686728106503211,0.5007049250643518,-0.1633507458338428
-0.1558389465491903,0.7176362766621076,0.7097565628183472,-1.5967193137550246,-2.225670291714988,-0.9556756959395273,0.3890071678628818,-1.1111497766670992,0.7390424616138427,-0.10099424159803311,0.1686728106503211,0.5007049250643518,-0.1633507458338428
-0.9363537915929572,0.7253739407834202,0.16841681151621812,-0.7210851578699559,-0.3410301253434257,-0.9556756959395273,0.3890071678628818,-0.5312284434741221,-0.34833848509187487,-0.10099424170165969,-0.6152188601388254,0.6615335323842493,-0.17611439577988786
-0.9363537915929572,0.7253739407834202,0.16841681151621812,-1.5967193137550246,-2.225670291714988,-0.9556756959395273,0.3890071678628818,-1.1111497766670992,0.7390424616138427,-0.10099424170165969,-0.6152188601388254,0.6615335323842493,-0.17611439577988786
-1.0615194324472021,0.6571891459899307,-0.6435928154369756,-0.00043049860171330865,-0.39487698723975606,0.4621774768571739,-0.9976665008856549,-0.16877761022851132,-0.1929983498482009,-0.10099424270528867,-0.7472706481076943,0.8586277099196331,-0.17805633832925624
0.1788887710893725,0.788322648787048,0.9804264384694118,0.29403054497025677,-0.12564267775810428,-0.08111189317449599,-1.5019114713396682,-0.24126777687763348,0.11768192063914695,-0.1009942463486237,0.5434337838537749,0.4930251735189287,-0.15848805925859022
-1.120850937155527,0.6995654697691157,-1.9428082185620854,0.29403054497025677,-0.12564267775810428,-0.08111189317449599,-1.5019114713396682,-0.24126777687763348,0.11768192063914695,-0.10099424530326036,-0.8029219741923481,1.4655238586455233,-0.17909228226746834
0.39817141396520833,0.27075146037307785,0.11428283638600521,0.5652446640497029,0.5743665268941903,0.5681849455063277,0.6411296530898885,0.3386535563153437,0.2730220558828209,-0.10099423132568125,0.4487319860657529,0.23603406422515139,-0.14892848094217023
-1.2835162593615788,0.46102165074367435,-0.6977267905671884,0.19329387216931962,-0.2871832634470954,0.8067028762990955,0.6411296530898885,-0.24126777687763348,0.19535198826098393,-0.10099423459664679,-0.9664196295101041,0.6679217434332552,-0.18174858213023334
0.012905977963226048,0.6137309581977335,0.43908668716728266,0.6814792865123226,0.7897539744795118,0.23691077779230077,0.8932521383168951,0.9910650561574431,2.0594336111850713,-0.10099423718515534,0.28860547867598185,0.47770410528008733,-0.15975490677126872
-1.1425807965320645,0.5865442610134609,0.22255078664643105,0.6039895382039094,0.3589790793088689,0.25016227453953094,-0.8716052582721515,0.04869288971885513,-0.1929983498482009,-0.10099424166843031,-0.8309340716568814,0.512005444407473,-0.17934130096939607
0.11647710448578945,0.8001212562293339,0.7097565628183472,0.9371954559300861,0.8974476982721724,0.157405507579603,-0.6194827730451449,-0.24126777687763348,-1.3580493641757554,-0.100994243910672,0.4851533501767034,0.5757874239506355,-0.15957550788439648
-1.2014346485484546,0.17307809793701734,-2.5924159201246404,0.9371954559300861,0.8974476982721724,0.157405507579603,-0.6194827730451449,-0.24126777687763348,-1.3580493641757554,-0.10099423406498688,-0.9014436342794866,1.096465299021342,-0.18004966479299142
-0.14781171083949887,-1.7512681930353524,0.4932206622974956,0.23978772115436753,0.5743665268941903,0.28991517466521377,-0.3673602878181382,-0.7486989434214886,-0.11532828222636395,-0.10099391743276978,-0.8603457814595424,-1.7406596173717779,0.0036355672849148328
0.10165287703915304,0.7884351171595619,0.6014886125579214,0.3637713184478286,0.03589790793088678,0.40917387504226327,0.6411296530898885,0.9910650561574431,0.9720526644793536,-0.10099424018752376,0.46382143468990544,0.5951395474166808,-0.15971869233248545
0.11144323990268189,-1.803451918805382,-0.048119089004633527,0.7124751858356879,0.7359071125831814,0.9789654435103902,0.5150684104763852,1.426006056052176,1.5934132054540493,-0.10099379441256062,-0.8609033668852805,-1.7760977751749356,0.0983495133614039
-1.1863846437175747,0.5703381548622267,0.22255078664643105,0.8907016069450382,1.2205288696501546,0.5284323103999793,0.13688468263587514,1.353515889403054,-0.5813486879573858,-0.10099423823199258,-0.8735255234896622,0.49644418360283127,-0.18008095460020337
0.0897036696709083,-1.74929164578412,1.0886943887298377,0.17004694767679568,-0.6102644348250775,1.495752615105603,-0.3673602878181382,-1.6910711098600766,0.2730220558828209,-0.10099390498021875,-0.8352333071434065,-1.7547150138298677,0.04047790534525276
0.10782655325561918,0.7248821359570091,0.7638905379485602,0.5962405633730682,-0.233336401550765,0.8597064781140062,-0.3673602878181382,0.7735945562100767,-0.34833848509187487,-0.10099424141079749,0.43754425022392646,0.4928967607667543,-0.15910490674584538
0.3404956100746695,0.617103943322224,0.5473546374277085,0.689228261343164,0.8436008363758422,-0.04135899304881314,-1.754033956566675,1.2085355561048094,-0.6590187555792227,-0.10099424491315354,0.6075939103331078,0.4516914266400366,-0.15422978085064892
-0.5501894945531665,0.6516411504671337,0.060148861255792295,-1.093035949750339,-0.39487698723975606,0.5681849455063277,-0.24129904520463485,-0.8211891100706107,0.2730220558828209,-0.10099424043217727,-0.2458946573328716,0.6224648766238678,-0.1694917088601893
-0.5501894945531665,0.6516411504671337,0.060148861255792295,-2.2941270485307435,-2.7102920487819615,0.5681849455063277,-0.24129904520463485,-2.3434826097021757,0.7390424616138427,-0.10099424043217727,-0.2458946573328716,0.6224648766238678,-0.1694917088601893
0.44138775440892364,0.751681412467875,0.6014886125579214,0.7667180096515771,0.52051966499786,1.4427492783100277,-0.8716052582721515,0.9185748895083209,0.11768192063914695,-0.1009942423643445,0.79090753382197,0.5612929542346814,-0.15394421785203316
